Age,Gender,ChildrenHome,Education,MaritalStatus,Income,DeviceType,SubscriptionPaymentMethod,TimeSpentOnStraitsTimes,NumOfTimesAppOpened,NumAdsViewed,NumArticlesFashion,NumArticlesTechnology,NumArticlesHealth,NumArticlesSports,NumArticlesWorldEvents,Response
17,0,0,Undergraduate,Single,16351.0,Phone,1,21,2,21,0,5,2,2,6,0
48,0,1,Graduate,Married,67445.0,Tablet,1,19,2,9,0,5,5,1,2,0
47,0,1,PhD,Married,36663.0,Tablet,2,10,2,1,0,1,6,1,12,0
47,1,1,Graduate,Married,43057.0,Laptop,0,14,2,4,2,7,8,0,1,0
54,1,1,Graduate,Married,77382.0,Tablet,2,30,3,5,3,1,0,3,3,0
68,0,0,PhD,Single,90933.0,Phone,2,28,2,4,2,3,1,6,9,0
47,1,1,Graduate,Married,59481.0,Computer,2,30,3,3,1,6,6,3,8,0
52,0,1,Graduate,Divorced,64713.0,Tablet,2,22,3,5,1,6,3,1,7,1
50,0,2,Graduate,Married,24434.0,Phone,1,3,2,2,6,3,6,4,2,0
23,1,0,Undergraduate,Single,10675.0,Laptop,2,24,3,13,2,0,3,3,1,0
16,1,0,Undergraduate,Single,14684.0,Phone,1,9,1,3,1,6,1,1,9,1
70,0,1,Graduate,Divorced,69142.0,Computer,1,15,4,8,2,1,2,4,3,0
46,0,0,Graduate,Married,74068.0,Computer,2,19,3,4,1,0,4,3,3,0
74,0,0,Graduate,Single,90842.0,Computer,0,7,2,4,9,2,8,2,0,0
45,1,1,Graduate,Single,28769.0,Computer,1,21,3,4,2,5,2,4,7,0
54,1,2,Graduate,Single,36065.0,Tablet,2,15,3,3,4,0,4,2,5,0
51,1,2,Graduate,Widow,30372.0,Tablet,2,25,4,2,3,4,3,1,3,0
23,1,0,Undergraduate,Single,28955.0,Phone,1,6,1,9,11,0,3,9,8,0
73,1,0,Graduate,Widow,72643.0,Tablet,0,19,2,3,3,9,1,2,5,1
17,0,0,Undergraduate,Single,5766.0,Tablet,2,26,3,15,0,4,2,0,1,1
72,0,3,PhD,Single,48767.0,Computer,0,22,2,2,1,4,2,4,2,0
47,1,1,Master,Married,37368.0,Computer,1,26,2,1,4,0,2,3,16,0
68,1,1,PhD,Divorced,57333.0,Phone,1,6,1,8,1,1,8,7,7,1
44,1,2,Graduate,Single,38643.0,Computer,1,19,3,2,1,8,3,1,8,0
59,0,1,Graduate,Single,49980.0,Computer,1,18,2,3,2,3,2,0,6,0
48,1,1,Graduate,Married,40049.0,Laptop,0,12,3,3,0,0,4,4,1,0
40,1,0,Master,Single,75777.0,Tablet,1,12,3,3,3,5,0,4,7,1
35,1,0,2ndCycle,Married,30390.0,Laptop,1,28,2,2,5,1,1,3,4,0
57,0,0,Graduate,Married,83003.0,Phone,1,7,1,7,10,5,0,2,1,1
31,0,0,2ndCycle,Married,20193.0,Tablet,1,5,2,1,1,0,5,3,0,0
63,0,2,PhD,Married,53537.0,Computer,2,18,2,2,5,0,2,1,4,0
43,1,1,Graduate,Married,17688.0,Computer,1,23,5,1,2,7,0,1,0,0
53,1,0,Graduate,Married,76653.0,Computer,2,16,3,4,2,2,7,7,1,0
66,1,1,Graduate,Single,60230.0,Computer,2,30,4,6,6,3,2,1,3,0
43,1,1,Graduate,Married,30545.0,Tablet,1,27,5,2,3,8,0,0,4,0
44,0,0,Graduate,Married,70440.0,Tablet,0,20,5,5,0,1,4,5,11,0
43,0,1,Graduate,Married,56775.0,Computer,2,9,2,5,1,2,4,4,6,0
58,1,2,Graduate,Single,18701.0,Tablet,0,4,1,2,3,3,3,0,4,0
61,0,2,Graduate,Married,60544.0,Phone,1,26,2,5,4,3,1,5,7,0
68,1,0,Graduate,Married,59111.0,Laptop,0,25,3,11,6,1,1,1,2,0
57,0,0,Master,Single,69882.0,Computer,0,18,2,3,1,8,7,6,6,0
47,0,1,Graduate,Married,22280.0,Computer,0,10,3,1,2,2,3,2,11,0
48,0,0,Graduate,Single,69719.0,Laptop,0,12,1,2,5,6,2,1,8,0
57,0,1,Master,Married,45143.0,Computer,0,28,2,6,3,5,1,4,2,0
64,1,1,Graduate,Married,67267.0,Computer,0,28,5,3,1,0,4,1,7,0
30,1,2,Graduate,Married,42208.0,Laptop,0,12,3,6,1,1,5,6,8,1
23,1,0,Undergraduate,Single,8497.0,Tablet,1,38,4,26,5,6,1,0,9,1
21,1,0,Undergraduate,Single,10051.0,Tablet,1,8,1,15,5,0,5,4,4,0
51,0,1,Graduate,Married,64795.0,Computer,2,8,1,3,0,0,4,1,2,0
21,1,0,Undergraduate,Single,27155.0,Tablet,2,5,1,11,5,6,0,1,0,0
48,1,1,Graduate,Married,67445.0,Computer,1,28,2,9,1,0,2,2,1,0
54,1,3,PhD,Married,40706.0,Tablet,2,26,2,3,0,3,2,1,9,0
56,1,0,Basic,Married,22634.0,Computer,1,18,4,2,0,1,0,5,3,0
66,1,1,PhD,Married,66334.0,Phone,1,23,2,9,7,9,5,6,7,1
25,1,0,Undergraduate,Single,23239.0,Computer,1,33,6,20,10,3,5,2,4,1
26,0,2,Graduate,Married,41058.0,Phone,1,4,2,3,2,0,0,2,0,0
59,0,0,PhD,Divorced,41003.0,Phone,0,23,5,6,3,4,6,0,6,0
49,0,1,Graduate,Married,55593.0,Tablet,2,28,4,6,6,5,3,1,3,0
30,0,1,Graduate,Married,41214.0,Tablet,1,42,5,18,2,1,1,5,8,1
70,0,1,Graduate,Single,47958.0,Phone,1,13,1,6,1,3,1,4,1,0
41,1,1,PhD,Married,39665.0,Computer,0,12,4,4,0,3,6,2,8,0
36,1,0,Graduate,Married,78394.0,Tablet,2,23,3,4,1,7,3,0,2,1
63,0,1,Graduate,Married,87771.0,Phone,1,48,7,5,0,9,2,1,1,1
40,1,0,Graduate,Married,61416.0,Computer,1,8,2,10,4,2,1,4,3,0
64,1,2,Master,Married,49572.0,Computer,2,9,1,2,0,8,6,3,12,0
22,1,0,Undergraduate,Single,26454.0,Tablet,1,4,2,5,3,0,5,9,9,0
59,0,0,PhD,Divorced,72968.0,Phone,1,23,4,5,3,5,0,2,3,1
58,0,1,PhD,Married,59304.0,Laptop,1,12,4,7,1,1,4,3,2,0
73,1,2,PhD,Single,26518.0,Phone,2,18,2,2,4,0,3,1,2,1
67,1,1,Master,Divorced,46390.0,Laptop,0,12,1,4,0,1,2,2,9,0
55,1,2,Graduate,Single,79146.0,Phone,2,24,5,8,5,2,1,0,2,0
53,1,1,Master,Single,62772.0,Computer,0,15,3,5,4,5,7,1,2,0
52,1,0,Graduate,Divorced,84835.0,Phone,1,36,4,4,2,5,4,8,6,1
20,1,0,Undergraduate,Single,19218.0,Laptop,1,15,1,4,8,0,12,6,10,1
44,1,1,Graduate,Divorced,63693.0,Tablet,0,19,2,11,1,0,4,1,12,0
61,1,1,2ndCycle,Widow,59184.0,Phone,1,21,2,6,2,0,2,1,8,0
53,1,1,PhD,Married,56242.0,Phone,2,21,2,8,0,1,2,6,4,0
35,1,0,Graduate,Married,7500.0,Tablet,2,3,1,0,2,5,8,2,3,0
72,1,0,Graduate,Divorced,82460.0,Phone,2,7,1,5,2,2,3,3,1,0
66,1,0,Graduate,Divorced,22304.0,Computer,1,16,4,1,8,1,4,1,8,0
70,1,2,Master,Single,8820.0,Tablet,2,11,2,3,0,0,2,4,6,0
28,1,0,Graduate,Single,45262.0,Phone,0,49,6,14,1,3,3,0,9,1
73,0,1,PhD,Married,67911.0,Laptop,2,20,5,6,0,1,2,3,6,0
62,1,1,Graduate,Married,67716.0,Phone,2,17,2,7,5,0,3,1,12,0
70,1,1,PhD,Married,50870.0,Computer,0,23,3,2,1,2,5,0,5,0
36,0,1,Graduate,Married,23477.0,Computer,0,14,4,3,1,7,3,0,0,0
74,0,0,Master,Married,83790.0,Laptop,1,18,4,8,2,8,4,6,1,0
57,1,0,Graduate,Married,75276.0,Tablet,2,6,2,9,0,6,6,1,12,0
60,1,1,PhD,Single,33419.0,Computer,0,13,1,2,3,6,2,3,1,0
17,0,0,Undergraduate,Single,16744.0,Laptop,2,8,2,5,1,6,9,8,13,1
58,0,0,Graduate,Married,42523.0,Laptop,1,27,3,1,2,2,2,1,9,0
37,0,0,PhD,Single,37929.0,Phone,2,9,1,4,3,8,1,0,8,1
57,1,1,PhD,Widow,54111.0,Tablet,1,10,1,5,6,0,1,1,5,0
37,1,1,2ndCycle,Married,7500.0,Tablet,2,24,2,2,2,1,6,1,7,0
58,0,0,PhD,Single,61798.0,Laptop,1,8,1,4,3,0,4,4,8,0
41,0,0,Graduate,Single,58684.0,Computer,0,30,4,5,1,4,0,1,1,0
38,1,1,Graduate,Single,11012.0,Computer,1,19,3,3,1,2,2,1,5,0
32,0,0,Graduate,Married,18351.0,Phone,1,3,2,2,2,3,2,6,0,0
43,1,1,2ndCycle,Divorced,13533.0,Computer,1,24,5,2,0,1,0,5,11,0
62,1,0,Master,Married,73113.0,Computer,0,22,2,3,1,1,4,5,0,0
62,0,0,Master,Single,98777.0,Computer,1,24,2,4,6,3,4,2,3,0
25,1,0,Undergraduate,Single,24140.0,Phone,0,7,2,7,3,4,5,6,0,1
74,1,3,PhD,Divorced,45072.0,Computer,1,28,5,6,4,4,5,2,9,0
64,1,1,Master,Married,42315.0,Laptop,2,4,2,1,2,1,0,0,8,0
30,0,2,Graduate,Married,47968.0,Phone,0,28,3,2,2,3,2,4,0,1
50,1,2,Master,Single,46423.0,Laptop,1,17,3,2,1,1,1,6,3,0
52,1,1,Graduate,Divorced,58710.0,Computer,0,8,1,11,0,0,0,3,8,0
49,0,1,PhD,Married,37401.0,Computer,0,10,3,2,1,8,1,2,7,0
41,0,1,2ndCycle,Married,27733.0,Tablet,0,9,1,2,7,4,6,0,0,0
40,1,1,Graduate,Married,22448.0,Laptop,2,17,1,2,2,3,3,5,11,0
29,1,1,Graduate,Married,51796.0,Phone,0,39,2,17,4,2,2,3,10,1
63,0,1,Graduate,Single,62450.0,Phone,2,16,2,5,2,1,4,1,3,0
58,1,1,Graduate,Married,75236.0,Phone,2,5,1,8,3,2,3,1,2,0
63,1,2,PhD,Married,36732.0,Computer,1,21,2,1,1,0,8,2,6,0
57,1,2,PhD,Single,40637.0,Laptop,1,20,3,1,4,0,4,2,2,0
57,0,2,PhD,Married,57236.0,Laptop,1,22,2,2,6,1,2,4,10,0
63,0,1,Graduate,Married,44911.0,Phone,1,23,3,4,0,0,2,0,4,0
52,0,1,Graduate,Single,20587.0,Computer,2,29,4,1,1,2,0,6,3,0
56,0,1,PhD,Married,57705.0,Computer,2,5,2,8,1,0,2,3,0,0
18,0,0,Undergraduate,Single,28812.0,Tablet,0,45,3,14,1,4,2,2,0,1
40,1,1,Graduate,Single,51747.0,Laptop,0,5,2,2,4,7,2,1,2,0
73,0,1,PhD,Married,67911.0,Laptop,2,11,2,6,0,0,0,2,9,0
78,0,0,Graduate,Married,80589.0,Laptop,1,13,1,5,3,0,0,3,0,1
16,1,0,Undergraduate,Single,22991.0,Tablet,0,21,2,16,2,5,4,1,4,0
44,0,1,Basic,Single,26487.0,Laptop,2,27,5,2,2,7,0,8,6,0
69,0,0,Graduate,Married,80812.0,Laptop,2,13,2,4,0,2,1,3,2,0
16,0,0,Undergraduate,Single,21913.0,Computer,1,31,4,17,4,1,0,3,5,1
78,0,0,PhD,Single,82716.0,Laptop,1,8,1,6,2,4,0,7,5,0
42,1,1,Graduate,Married,37406.0,Phone,0,46,5,1,0,0,11,7,6,1
74,1,1,PhD,Married,45579.0,Phone,1,22,3,4,2,1,2,3,3,0
64,0,2,Graduate,Single,45160.0,Phone,2,18,3,1,4,0,4,6,0,0
56,1,0,2ndCycle,Single,89572.0,Laptop,1,16,3,7,10,1,5,3,2,1
49,0,1,Graduate,Widow,42429.0,Tablet,1,30,4,1,0,2,6,4,10,0
61,0,1,Master,Married,61794.0,Computer,1,15,4,4,2,6,6,1,0,0
56,0,1,Master,Married,45903.0,Computer,2,22,4,2,2,3,3,2,6,0
32,1,0,Graduate,Married,30093.0,Tablet,2,15,2,2,5,4,1,1,6,0
67,0,2,PhD,Married,22554.0,Computer,2,4,1,2,3,2,1,7,0,0
47,1,1,Basic,Married,30801.0,Computer,0,8,1,1,5,5,4,3,3,0
68,1,1,Graduate,Divorced,70044.0,Tablet,2,11,2,7,7,1,0,6,6,0
65,1,0,Graduate,Married,62187.0,Computer,1,16,4,4,7,4,5,5,7,0
26,0,2,Graduate,Married,52576.0,Computer,0,42,7,15,0,3,6,10,1,1
52,0,1,2ndCycle,Married,62466.0,Phone,2,21,5,6,0,5,1,6,8,0
39,0,0,PhD,Married,92491.0,Phone,2,45,5,7,0,0,1,3,3,1
47,0,2,Master,Single,46098.0,Laptop,0,23,4,3,7,0,7,8,14,0
24,1,0,Undergraduate,Single,25130.0,Computer,1,7,1,1,5,7,0,0,1,0
33,1,0,Master,Married,88420.0,Laptop,2,15,1,4,2,0,2,2,3,0
41,0,1,PhD,Married,56937.0,Phone,0,32,6,8,0,9,0,10,2,1
60,0,1,PhD,Married,56067.0,Computer,1,28,2,7,5,3,2,4,2,0
27,0,1,Graduate,Married,48867.0,Laptop,0,23,2,11,4,1,7,4,0,0
71,1,0,Master,Married,59412.0,Laptop,2,28,4,4,6,0,1,1,1,0
54,1,2,PhD,Single,38236.0,Tablet,0,6,1,3,2,4,5,4,14,0
33,0,1,Graduate,Married,42387.0,Laptop,2,18,3,8,0,5,0,5,2,0
66,0,2,Master,Married,50898.0,Laptop,2,23,3,6,6,2,8,6,4,0
43,1,0,Graduate,Married,71626.0,Tablet,1,9,1,5,3,6,1,1,1,0
66,0,1,Master,Married,58656.0,Computer,0,27,3,7,6,2,2,2,2,0
19,0,0,Undergraduate,Single,6709.0,Laptop,0,19,3,4,5,2,0,3,13,0
17,1,0,Undergraduate,Single,16456.0,Phone,2,31,6,6,1,7,6,1,4,1
34,1,1,Graduate,Single,25008.0,Laptop,0,19,1,1,7,0,3,4,14,0
66,0,2,Master,Married,54603.0,Computer,1,12,3,4,8,7,7,2,0,0
48,0,1,PhD,Divorced,25509.0,Tablet,0,30,3,3,9,6,5,0,3,1
56,1,1,PhD,Married,69063.0,Computer,0,14,3,5,3,1,0,2,1,0
74,0,0,Graduate,Married,92344.0,Computer,1,3,1,5,7,3,0,1,15,0
66,0,2,Master,Married,63915.0,Tablet,2,27,5,6,3,2,1,4,6,0
44,1,1,Graduate,Married,28587.0,Tablet,2,27,4,2,2,2,3,1,3,0
73,0,0,Master,Divorced,35416.0,Computer,1,21,3,7,3,1,2,5,11,0
46,1,1,Master,Married,65104.0,Computer,2,19,2,3,5,3,3,3,2,0
68,1,3,Graduate,Married,93404.0,Tablet,1,27,5,3,5,1,2,4,4,0
51,1,1,Graduate,Single,72258.0,Computer,0,6,2,6,2,5,1,4,8,0
70,1,2,Graduate,Married,33402.0,Computer,0,20,5,2,4,1,7,1,1,0
17,1,0,Undergraduate,Single,27823.0,Computer,0,35,3,13,1,0,6,0,8,1
33,0,0,Graduate,Single,81217.0,Computer,0,13,4,3,2,1,6,2,10,0
62,1,1,Graduate,Married,62807.0,Laptop,1,12,3,5,4,2,0,3,2,0
24,0,0,Undergraduate,Single,13207.0,Computer,0,24,3,1,3,2,2,0,16,1
35,1,0,Graduate,Married,67430.0,Phone,0,11,3,11,4,0,2,0,0,0
48,1,1,Graduate,Married,67445.0,Laptop,2,27,4,9,6,6,4,8,11,0
28,1,1,Graduate,Married,48126.0,Phone,1,5,1,1,2,7,4,5,0,0
19,0,0,Undergraduate,Single,28153.0,Laptop,1,40,7,7,0,7,1,0,3,1
22,0,0,Undergraduate,Single,29927.0,Tablet,1,21,2,14,1,5,0,3,8,0
50,0,2,PhD,Single,41644.0,Computer,1,10,2,1,3,7,4,2,0,0
67,1,2,Master,Single,36927.0,Computer,2,30,6,3,0,0,0,3,13,0
18,0,0,Undergraduate,Single,17669.0,Tablet,0,28,5,18,4,2,8,2,4,1
16,1,0,Undergraduate,Single,7454.0,Phone,2,21,5,5,3,2,2,1,7,0
62,1,3,Master,Married,41275.0,Tablet,0,3,2,3,4,2,0,3,17,0
63,0,1,Graduate,Married,57957.0,Computer,2,25,5,4,1,0,0,6,15,0
25,0,0,Undergraduate,Single,15508.0,Computer,1,32,4,2,8,2,5,1,2,1
45,0,1,Master,Married,43263.0,Tablet,0,27,2,5,9,5,0,0,9,0
47,0,1,Graduate,Married,33183.0,Computer,1,23,5,4,1,3,0,4,13,0
35,0,0,Graduate,Married,17323.0,Tablet,0,15,1,1,2,3,3,1,0,0
53,0,1,Graduate,Married,38361.0,Laptop,1,11,4,3,3,5,2,4,8,0
33,0,1,Graduate,Single,30279.0,Computer,2,9,2,1,3,4,4,1,5,0
65,0,1,PhD,Divorced,54237.0,Computer,1,17,1,5,8,1,2,1,7,0
27,1,2,Graduate,Married,51640.0,Phone,0,13,1,11,0,6,4,0,5,1
26,0,1,Graduate,Married,59918.0,Laptop,2,24,3,3,3,5,1,4,5,0
71,1,1,Master,Divorced,57530.0,Tablet,2,19,3,1,1,0,2,5,9,0
38,0,1,Graduate,Married,26646.0,Tablet,0,16,2,2,1,3,0,4,4,0
42,1,1,Graduate,Married,80011.0,Computer,0,30,4,8,3,1,6,0,3,0
71,0,1,PhD,Widow,67680.0,Laptop,0,25,4,7,3,2,8,6,5,0
51,1,0,Graduate,Married,74538.0,Phone,0,9,1,8,4,2,5,3,2,1
72,1,1,PhD,Married,59292.0,Computer,0,13,3,3,4,1,3,2,6,0
48,1,1,2ndCycle,Married,49669.0,Tablet,0,13,2,5,1,2,2,3,5,0
29,0,1,Graduate,Married,45771.0,Computer,1,17,2,17,3,3,2,4,5,0
32,0,0,Graduate,Married,18929.0,Tablet,0,20,3,1,2,1,3,1,0,0
48,1,1,PhD,Married,40344.0,Phone,0,3,2,4,0,2,4,2,7,0
42,1,0,Master,Married,69661.0,Laptop,1,12,2,7,0,2,4,2,5,0
27,0,2,Graduate,Married,43735.0,Laptop,2,50,4,12,0,5,2,3,0,1
47,1,2,Graduate,Married,76532.0,Phone,0,6,1,9,9,5,1,2,1,0
44,1,0,Graduate,Married,77583.0,Computer,2,3,1,4,1,1,2,5,2,0
26,1,0,Graduate,Single,57783.0,Phone,0,36,2,3,0,3,5,2,0,1
26,1,1,Graduate,Married,58908.0,Tablet,0,11,4,19,1,7,1,2,6,0
46,0,1,PhD,Divorced,70179.0,Laptop,2,6,1,7,4,1,1,5,7,0
26,1,0,Graduate,Single,56390.0,Tablet,2,16,4,14,4,6,5,7,4,0
44,0,1,PhD,Married,34043.0,Tablet,0,20,4,2,0,2,1,2,1,0
48,1,0,Graduate,Married,83145.0,Tablet,0,15,3,5,12,1,5,3,4,1
71,0,0,Graduate,Single,15033.0,Computer,1,8,1,1,3,1,2,0,1,0
76,0,0,Master,Married,66835.0,Computer,1,26,4,6,7,2,0,0,0,0
66,1,1,Master,Married,50943.0,Laptop,0,12,4,1,8,2,2,2,12,0
62,1,0,2ndCycle,Single,32218.0,Phone,1,13,3,2,5,3,3,0,5,1
44,1,2,Graduate,Married,38415.0,Laptop,1,24,2,1,0,8,3,0,2,0
48,1,1,Graduate,Married,60093.0,Laptop,0,20,2,7,5,3,2,5,2,0
48,0,0,2ndCycle,Married,20130.0,Tablet,0,3,1,1,0,1,3,2,4,0
46,0,1,Graduate,Divorced,30992.0,Laptop,0,17,4,1,6,2,2,2,0,0
35,0,1,Graduate,Single,46923.0,Phone,2,6,2,5,2,1,0,3,9,0
39,1,0,Master,Married,36262.0,Laptop,0,41,7,3,8,2,1,5,2,1
31,1,0,PhD,Married,68682.0,Tablet,0,10,1,4,1,3,4,1,1,0
35,0,1,Graduate,Single,57100.0,Phone,1,9,2,3,2,5,8,0,16,0
48,1,1,PhD,Married,30351.0,Tablet,2,16,1,3,0,0,2,3,10,0
17,1,0,Undergraduate,Single,10899.0,Tablet,2,19,4,12,8,0,6,6,2,1
52,1,2,Graduate,Divorced,44267.0,Tablet,1,16,4,5,8,1,0,2,2,0
27,0,2,Graduate,Married,45958.0,Laptop,2,13,1,21,3,5,0,5,2,0
55,1,2,Graduate,Married,51479.0,Computer,0,4,2,6,5,1,2,0,5,0
53,1,0,Master,Married,79734.0,Tablet,2,15,4,4,2,1,3,5,5,0
55,0,1,Graduate,Married,42664.0,Computer,2,8,1,1,2,2,3,1,5,0
53,0,2,Master,Married,44602.0,Tablet,0,29,5,6,8,3,2,0,0,0
34,0,0,Graduate,Married,84219.0,Computer,1,6,2,3,5,0,3,5,6,0
51,1,1,Graduate,Married,25721.0,Phone,0,13,2,1,5,3,0,4,11,1
27,0,0,Graduate,Single,45773.0,Laptop,2,8,2,10,2,3,9,0,1,0
44,1,1,Graduate,Married,53172.0,Tablet,1,30,2,2,1,8,4,6,3,0
71,0,1,Graduate,Married,75903.0,Computer,2,17,4,6,2,1,5,0,3,0
27,1,1,Graduate,Married,53268.0,Laptop,1,29,2,25,7,9,6,2,1,0
49,0,3,2ndCycle,Married,35688.0,Tablet,2,30,5,4,0,0,7,6,15,0
46,0,1,Graduate,Married,61064.0,Laptop,1,5,1,8,5,2,4,1,7,0
29,1,0,Graduate,Single,74293.0,Computer,0,12,2,5,3,2,2,2,5,0
62,1,2,Graduate,Married,29315.0,Phone,2,25,3,2,2,0,1,1,4,0
63,0,1,2ndCycle,Divorced,59052.0,Computer,1,14,1,7,4,3,0,2,4,0
40,0,0,PhD,Married,84169.0,Tablet,1,33,6,7,4,0,8,7,9,1
60,0,3,Graduate,Divorced,46102.0,Computer,2,7,2,1,7,4,1,1,0,0
72,1,0,Graduate,Single,16813.0,Computer,2,29,3,2,0,1,3,1,4,0
50,0,0,Master,Married,75251.0,Laptop,0,31,3,7,2,0,12,7,4,1
22,0,0,Undergraduate,Single,10115.0,Tablet,1,12,2,14,2,3,3,4,2,0
49,1,1,Basic,Married,18978.0,Tablet,2,26,3,1,1,9,2,2,15,0
41,0,1,2ndCycle,Married,75774.0,Computer,0,4,1,7,1,0,0,4,0,0
30,1,0,Graduate,Single,40766.0,Laptop,0,32,5,22,5,2,1,8,13,1
67,0,2,PhD,Married,38725.0,Laptop,1,10,1,1,8,0,2,1,1,0
45,1,1,Graduate,Single,35790.0,Computer,0,16,4,2,2,3,3,4,5,0
39,0,1,Graduate,Married,51747.0,Phone,2,16,1,1,5,7,6,2,1,0
22,1,0,Undergraduate,Single,21022.0,Tablet,2,35,3,4,7,2,3,10,4,1
52,1,0,Graduate,Married,105471.0,Computer,0,11,1,9,6,0,9,0,11,1
27,0,0,2ndCycle,Single,83257.0,Phone,1,44,4,5,5,5,5,5,12,1
69,1,0,Graduate,Divorced,23272.0,Laptop,0,25,4,1,3,3,3,1,0,0
63,1,1,Graduate,Married,61180.0,Computer,0,10,4,5,2,6,1,3,2,0
49,1,2,2ndCycle,Married,46094.0,Computer,0,3,2,1,0,1,0,4,0,0
21,1,0,Undergraduate,Single,28033.0,Tablet,1,37,3,3,0,2,11,2,2,1
23,1,0,Undergraduate,Single,29723.0,Phone,2,32,4,27,0,4,1,3,5,1
70,1,0,Graduate,Single,84574.0,Phone,0,19,1,9,2,1,3,6,1,0
41,0,1,Graduate,Married,31089.0,Computer,2,23,3,3,0,3,1,0,4,0
43,0,1,Graduate,Divorced,15287.0,Phone,2,31,6,1,5,4,9,4,1,1
50,0,1,Graduate,Married,31590.0,Tablet,0,26,3,1,0,3,3,1,7,0
41,1,1,Master,Single,22944.0,Computer,1,9,1,3,2,5,5,1,7,0
76,0,0,PhD,Married,51012.0,Tablet,2,26,3,4,4,3,0,0,8,0
52,0,1,PhD,Married,67353.0,Computer,1,15,4,5,1,3,0,2,8,0
52,1,1,Graduate,Married,67419.0,Computer,1,22,2,9,8,1,3,2,3,0
22,0,0,Undergraduate,Single,16295.0,Laptop,0,46,3,6,5,0,1,8,3,1
51,0,2,Master,Married,49505.0,Computer,0,23,4,10,5,8,2,1,13,0
26,0,1,Graduate,Married,51747.0,Phone,1,34,3,12,2,4,1,2,1,1
63,0,0,Graduate,Married,71367.0,Computer,1,22,5,4,3,4,4,1,5,0
76,1,0,PhD,Single,62159.0,Computer,2,4,2,6,5,0,5,3,3,0
55,0,1,Graduate,Married,77870.0,Phone,0,17,3,5,5,7,12,1,14,1
56,0,1,Graduate,Married,44529.0,Laptop,1,17,2,6,2,4,6,3,0,0
59,0,2,Graduate,Widow,34213.0,Phone,1,33,3,3,8,5,8,5,15,1
68,0,2,Graduate,Married,32144.0,Computer,2,19,1,2,4,2,1,1,9,0
47,0,1,Graduate,Married,46149.0,Tablet,2,28,4,5,3,2,0,1,1,0
51,0,2,Master,Single,33316.0,Computer,1,18,1,2,2,3,2,2,1,0
62,1,2,Graduate,Married,44512.0,Tablet,1,16,4,1,1,2,0,0,14,0
21,1,0,Undergraduate,Single,18709.0,Phone,1,7,1,3,1,1,6,6,6,0
51,0,1,Graduate,Widow,45684.0,Computer,1,21,2,1,4,6,0,3,7,0
17,1,0,Undergraduate,Single,11589.0,Laptop,2,15,3,18,0,0,2,0,9,1
73,0,1,Master,Married,49912.0,Phone,1,20,4,10,4,5,2,2,8,1
60,1,1,Graduate,Divorced,63887.0,Computer,0,26,5,9,1,2,8,4,16,0
55,0,1,PhD,Married,77766.0,Phone,1,8,2,11,6,1,1,2,6,1
49,0,1,Graduate,Married,32300.0,Laptop,1,10,1,1,9,3,4,1,12,0
46,1,1,2ndCycle,Married,75484.0,Computer,0,9,2,7,0,0,5,1,2,0
52,1,0,Master,Divorced,78579.0,Laptop,1,28,2,5,3,3,4,8,5,1
67,1,1,Graduate,Married,48726.0,Phone,0,20,5,3,3,2,4,3,2,0
67,0,2,PhD,Married,46015.0,Phone,2,6,1,1,5,0,2,5,1,0
65,1,0,2ndCycle,Married,82347.0,Phone,2,10,3,7,6,5,10,2,2,1
55,0,1,Graduate,Married,44931.0,Computer,2,21,4,2,5,3,3,6,2,0
33,1,1,Graduate,Single,21474.0,Phone,0,41,7,3,4,1,4,5,5,1
46,0,2,2ndCycle,Married,26907.0,Phone,2,11,2,1,7,1,0,2,2,0
64,1,2,2ndCycle,Married,53083.0,Tablet,2,27,5,5,4,0,4,0,0,0
45,0,2,Graduate,Married,22108.0,Tablet,2,18,2,2,3,1,0,6,3,0
17,1,0,Undergraduate,Single,24134.0,Phone,0,10,1,2,6,7,5,2,1,1
51,1,2,Graduate,Married,34600.0,Tablet,0,30,6,5,10,2,4,3,3,1
73,1,1,Master,Married,48150.0,Phone,1,23,3,5,1,1,2,3,2,0
17,1,0,Undergraduate,Single,5619.0,Tablet,2,42,5,20,6,1,0,0,3,1
59,0,0,Master,Married,38620.0,Computer,0,11,1,2,0,4,3,3,2,0
53,0,2,Master,Married,35924.0,Laptop,2,10,2,1,8,1,1,3,4,0
72,0,2,Graduate,Married,34026.0,Laptop,2,21,5,2,3,4,1,0,8,0
51,0,1,Master,Married,157733.0,Laptop,2,19,1,1,2,8,0,6,1,0
63,0,0,Graduate,Married,18690.0,Tablet,2,8,1,1,3,2,2,0,12,0
70,1,1,Graduate,Single,61823.0,Laptop,1,8,1,8,5,6,5,0,10,0
44,0,0,Graduate,Married,65819.0,Computer,1,21,5,5,0,2,2,2,5,0
45,1,1,Graduate,Married,34380.0,Tablet,0,14,4,4,6,0,1,6,0,0
42,0,1,Graduate,Married,62994.0,Computer,0,30,6,6,7,0,0,3,9,0
46,1,1,PhD,Single,60000.0,Laptop,2,28,2,11,4,0,4,2,6,0
30,0,1,Basic,Married,17256.0,Phone,1,7,1,2,7,1,4,0,4,0
48,0,1,Graduate,Married,34421.0,Laptop,1,14,4,1,3,4,0,2,0,0
78,1,0,Graduate,Married,65275.0,Phone,1,22,4,4,1,3,4,4,7,0
61,0,0,Graduate,Single,82014.0,Phone,0,40,3,3,3,1,2,2,13,1
